Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-08-22;2;24,6;67,6;
2024-08-23;0;27,3;50,9;
2024-08-24;0;22,7;83,4;
2024-08-25;3,6;19,9;84,2;
2024-08-26;14,2;17,3;72,4;
2024-08-27;0;18,1;63,3;
2024-08-28;0;18,7;74,3;
2024-08-29;0;19,6;76,4;
2024-08-30;0;20,5;76,5;
2024-08-31;2;19,9;86,8;
2024-09-01;0;23,6;74,8;
2024-09-02;0;22,4;76;
2024-09-03;0;22,2;77;
2024-09-04;0;22,6;81,5;
2024-09-05;0;22,7;81,2;
2024-09-06;0;21,2;90,1;
2024-09-07;8;22,5;85,5;
2024-09-08;0;23,3;84,3;
2024-09-09;2;24,4;77,5;
2024-09-10;2;22,8;85;
2024-09-11;0;27,7;51,5;
2024-09-12;0;28,6;44;
2024-09-13;0;25;66,8;
2024-09-14;0;24,8;65,4;
2024-09-15;0;22,6;86;
2024-09-16;0;22,1;87,4;
2024-09-17;1,8;20,9;82,2;
2024-09-18;1,4;21,8;71,6;
2024-09-19;0;21,7;74,1;
2024-09-20;0;24,1;74,8;
2024-09-21;0;23,6;83,3;
2024-09-22;2;23,5;82,7;
2024-09-23;2;24,1;82,4;
2024-09-24;0;24,2;82,5;
2024-09-25;0;26,2;69,2;
2024-09-26;0;24,9;76,2;
2024-09-27;0;23,3;86,3;
2024-09-28;8;22,2;79,1;
2024-09-29;8;22,8;71,9;
2024-09-30;0;23,2;74,6;
2024-10-01;0;27,9;56;
2024-10-02;0;26,2;63,3;
2024-10-03;0;23,7;84,8;
2024-10-04;15,4;20,8;91,3;
2024-10-05;11,2;21,1;77,9;
2024-10-06;0;21,8;61,8;
2024-10-07;0;21,8;68;
2024-10-08;0;22,1;75,5;
2024-10-09;0;22,1;88,9;
2024-10-10;1,8;22,1;85;
2024-10-11;0;24,6;75,2;
2024-10-12;6;25;73,2;
2024-10-13;0;22,7;83,3;
2024-10-14;2;22,4;73;
2024-10-15;0;22,6;66,5;
2024-10-16;0;21,1;76,8;
2024-10-17;0;21,2;86;
2024-10-18;0;21,8;89;
2024-10-19;0;21,3;89,7;
2024-10-20;52,8;20,4;95,5;
2024-10-21;11,6;22,5;91,7;
2024-10-22;0;25,8;75,1;
2024-10-23;0;23,8;84,5;
2024-10-24;3;25,1;84;
2024-10-25;18,4;28,1;64,6;
2024-10-26;0;25;81,1;
2024-10-27;4;22,1;83,3;
2024-10-28;2;21,2;87,4;
2024-10-29;1;22;83,7;
2024-10-30;0;22,4;80;
2024-10-31;0;21,7;82,2;
2024-11-01;0;23;82,9;
2024-11-02;0;23,4;82;
2024-11-03;0;23;81,5;
2024-11-04;2;22,2;83,1;
2024-11-05;8;23,9;79,3;
2024-11-06;0;25,7;66,8;
2024-11-07;0;26,4;69,4;
2024-11-08;2,2;23,1;86,2;
2024-11-09;39,6;20,5;92,2;
2024-11-10;0;21,3;86,5;
2024-11-11;0;23,1;72,8;
2024-11-12;0;24,6;71,8;
2024-11-13;13,2;19,8;93,6;
2024-11-14;11,2;20,3;88,7;
2024-11-15;6;21,8;90,5;
2024-11-16;38,4;22,1;null;
2024-11-17;10,2;22,8;83,5;
2024-11-18;0;23,5;83,7;
2024-11-19;0;22,1;90,5;
2024-11-20;0;23,4;87,9;
2024-11-21;0;23,6;90,3;
2024-11-22;2,6;22,3;87,9;
2024-11-23;1,6;20,3;87,5;
2024-11-24;1,4;20,3;84,2;
2024-11-25;0;21,4;75,6;
2024-11-26;0;24,2;67,1;
2024-11-27;0;27,8;58,8;
2024-11-28;0;28,7;61,6;
2024-11-29;2;24;84,1;
2024-11-30;2,2;23,9;89,5;
2024-12-01;2,6;24,7;86,4;
2024-12-02;0;27,3;74,5;
2024-12-03;4,4;23,9;90,6;
2024-12-04;10,2;22,3;94,1;
2024-12-05;14;22;93;
2024-12-06;2,4;27,8;73,8;
2024-12-07;0;28,6;56,5;
2024-12-08;0;24,9;89,5;
2024-12-09;0;25,6;85,3;
2024-12-10;4;25,6;83,9;
2024-12-11;8,8;23,1;87,1;
2024-12-12;0;23,2;79,9;
2024-12-13;2;23,8;77,2;
2024-12-14;0;24,3;78,8;
2024-12-15;8,4;27,1;70,9;
2024-12-16;0;27;68;
2024-12-17;5,6;23,2;88,8;
2024-12-18;0;23,8;84,9;
2024-12-19;0;24,5;77,5;
2024-12-20;0;27,1;73,8;
2024-12-21;6,6;25,1;79,4;
2024-12-22;0;24,2;88,7;
2024-12-23;0;24,1;91,6;
2024-12-24;5,8;23,7;88,4;
2024-12-25;4;25,9;80,6;
2024-12-26;0;24,8;85,3;
2024-12-27;13,6;24,4;95;
2024-12-28;5;24,4;90,6;
2024-12-29;0;24,8;89,8;
2024-12-30;1,4;25;90,9;
2024-12-31;0;24,6;85,8;

