Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-05-24;0;24,9;71,9;
2024-05-25;0;22,7;81,9;
2024-05-26;8;19,7;93,8;
2024-05-27;12,8;20,4;91,5;
2024-05-28;2;24,2;80,4;
2024-05-29;0;21,6;75,8;
2024-05-30;0;20,4;68,6;
2024-05-31;0;19,2;82,7;
2024-06-01;0;21,5;76,7;
2024-06-02;0;20,6;78,8;
2024-06-03;0;21,9;75,9;
2024-06-04;0;22,7;79,9;
2024-06-05;11,8;21,2;88,6;
2024-06-06;2;20,8;84,5;
2024-06-07;0;21,4;83,7;
2024-06-08;0;21,8;84,9;
2024-06-09;0;22,1;82,8;
2024-06-10;0;22,3;76;
2024-06-11;0;21,8;76,9;
2024-06-12;0;21,1;78,9;
2024-06-13;0;21,1;77,6;
2024-06-14;0;22;72,6;
2024-06-15;0;22,1;68,8;
2024-06-16;0;22,2;70,4;
2024-06-17;0;22,4;68,5;
2024-06-18;0;22,2;67,4;
2024-06-19;0;21,6;72,5;
2024-06-20;0;21,6;68,3;
2024-06-21;0;21;72,5;
2024-06-22;0;22,8;72,7;
2024-06-23;0;23,3;68,4;
2024-06-24;0;24,3;66,6;
2024-06-25;0;24,5;77,4;
2024-06-26;0;24,2;78,6;
2024-06-27;0;23,6;78,3;
2024-06-28;0;25,1;73,1;
2024-06-29;0;25;68,8;
2024-06-30;2,6;19,2;90,4;
2024-07-01;2;18,2;90,7;
2024-07-02;19,4;19,9;84,9;
2024-07-03;2;21,9;78;
2024-07-04;0;24,5;70,2;
2024-07-05;0;22,5;78,1;
2024-07-06;0;21,9;79,5;
2024-07-07;0;21,7;78,7;
2024-07-08;0;21;83,7;
2024-07-09;0;20,5;87,5;
2024-07-10;6;21,9;84,5;
2024-07-11;6,6;21,3;89,8;
2024-07-12;0;21,8;86,9;
2024-07-13;0;20,6;89,3;
2024-07-14;1,6;21,7;82,5;
2024-07-15;2;20,2;84;
2024-07-16;0;19,9;83,3;
2024-07-17;0;21,3;79,8;
2024-07-18;0;19,7;84;
2024-07-19;0;20,2;79,1;
2024-07-20;0;18,3;81,7;
2024-07-21;0;19,6;79,8;
2024-07-22;0;19,7;80,7;
2024-07-23;0;20;78,2;
2024-07-24;0;20,3;78,3;
2024-07-25;0;20,8;74,3;
2024-07-26;0;22,3;72;
2024-07-27;0;21,9;70,3;
2024-07-28;0;23,5;69,8;
2024-07-29;0;21,9;78;
2024-07-30;0;19,6;86,5;
2024-07-31;10,8;20,8;81,2;
2024-08-01;0;21,6;74,4;
2024-08-02;0;21,7;69;
2024-08-03;0;22,1;75,6;
2024-08-04;0;23,7;75,4;
2024-08-05;0;24,1;71,7;
2024-08-06;0;24,8;68,4;
2024-08-07;0;24,4;62,3;
2024-08-08;0;24,6;64,3;
2024-08-09;0;23,3;76,2;
2024-08-10;18,8;17,6;90,5;
2024-08-11;12,2;17,1;77,7;
2024-08-12;2;18,5;67,9;
2024-08-13;0;16,3;66;
2024-08-14;0;17,1;74,8;
2024-08-15;0;20,4;77,2;
2024-08-16;0;23;76,3;
2024-08-17;0;23,1;71,7;
2024-08-18;0;22,9;70,6;
2024-08-19;0;24;67,1;
2024-08-20;0;23,5;68,7;
2024-08-21;0;23,1;73,3;
2024-08-22;0;23,9;71,3;
2024-08-23;0;26,8;55,9;
2024-08-24;0;24;74,5;
2024-08-25;2;19,7;85,5;
2024-08-26;23,4;16;81,7;
2024-08-27;0;17,2;67,7;
2024-08-28;0;19,4;70,1;
2024-08-29;0;20,2;74,8;
2024-08-30;0;20,9;73,8;
2024-08-31;0;21,1;79,9;
2024-09-01;0;24,3;72,5;
2024-09-02;0;22,6;75,4;
2024-09-03;0;22,9;74,8;
2024-09-04;0;23,5;78,3;
2024-09-05;0;22,9;80,8;
2024-09-06;0;22,4;84;
2024-09-07;0;23,9;81,2;
2024-09-08;0;25;78;
2024-09-09;0;25,4;72;
2024-09-10;0;25,6;68,5;
2024-09-11;0;27,1;60,3;
2024-09-12;0;27,8;52,7;
2024-09-13;0;26,5;63,2;
2024-09-14;0;25,5;63,4;
2024-09-15;0;23;80;
2024-09-16;0;23,2;79,4;
2024-09-17;4;20,6;82,3;
2024-09-18;1,2;22,2;72,9;
2024-09-19;0;23,1;67,5;
2024-09-20;0;25,4;68,9;
2024-09-21;0;26;71,6;
2024-09-22;0;25,9;72;
2024-09-23;0;26,2;72,6;
2024-09-24;0;26,2;73,6;
2024-09-25;0;27,5;65,8;
2024-09-26;0;27,5;66,5;
2024-09-27;0;25,4;75;
2024-09-28;0;22,6;73,2;
2024-09-29;0;23,9;68,9;
2024-09-30;0;25,3;65,5;
2024-10-01;0;28,5;55,2;
2024-10-02;0;26,8;64,8;
2024-10-03;0;25,2;73,9;
2024-10-04;4;21,1;90,3;
2024-10-05;10,2;21,9;75,6;
2024-10-06;0;22,9;57,7;
2024-10-07;0;23,4;59,1;
2024-10-08;0;23,8;66,2;
2024-10-09;0;23,3;81,6;
2024-10-10;2;22,7;84;
2024-10-11;2;25,2;73,2;
2024-10-12;0;27,9;62,8;
2024-10-13;4;24;75,9;
2024-10-14;8;23,4;69;
2024-10-15;0;24,6;57,9;
2024-10-16;0;24,3;66,6;
2024-10-17;0;24,5;69,7;
2024-10-18;0;24,2;76,2;
2024-10-19;0;21,7;89,9;
2024-10-20;52;20,8;94,8;
2024-10-21;7,8;23,7;87;
2024-10-22;2;26,9;73,2;
2024-10-23;0;27,1;73,4;
2024-10-24;0;26,1;79,3;
2024-10-25;13,6;28,9;63,4;
2024-10-26;0;28,2;69,3;
2024-10-27;8;22,7;80,6;
2024-10-28;0;22,3;82;
2024-10-29;0;23,6;77,3;
2024-10-30;0;24,4;71;
2024-10-31;0;23,6;74,3;
2024-11-01;0;25;73,2;
2024-11-02;0;26,6;70,7;
2024-11-03;0;27,3;69,3;
2024-11-04;2;25,9;78;
2024-11-05;1;26,7;74,1;
2024-11-06;0;28,2;64,3;
2024-11-07;0;28,3;65,7;
2024-11-08;0;26,3;75,8;
2024-11-09;36,4;23;82,1;
2024-11-10;0;22,7;74,8;
2024-11-11;0;24,2;71,3;
2024-11-12;0;26;69,9;
2024-11-13;4,6;21,5;90,4;
2024-11-14;8,4;21,7;80,9;
2024-11-15;23,2;23,3;87,3;
2024-11-16;36,8;22,9;94,4;
2024-11-17;8,6;24,8;79,4;
2024-11-18;0;25,8;74,8;
2024-11-19;0;24,9;80,5;
2024-11-20;0;25,9;77,2;
2024-11-21;2;24,8;82;
2024-11-22;5,8;23,1;86,1;
2024-11-23;1;21,7;83,5;
2024-11-24;1,2;22,2;77,2;
2024-11-25;2;23,6;69,4;
2024-11-26;0;25,6;66,1;
2024-11-27;0;28,9;62,4;
2024-11-28;0;29,7;64,2;
2024-11-29;21,2;26;77,7;
2024-11-30;0;26,6;80,8;
2024-12-01;0;26,7;78,1;
2024-12-02;0;29,1;69,8;
2024-12-03;1,8;26,1;85,5;
2024-12-04;14,8;23,4;91,8;
2024-12-05;9;23,2;90,4;
2024-12-06;2,8;28,8;73;
2024-12-07;0;29,5;61,2;
2024-12-08;0;27,5;76,2;
2024-12-09;0;27;79,7;
2024-12-10;4;26,5;81,6;
2024-12-11;31,2;24;78,5;
2024-12-12;0;24,4;73,1;
2024-12-13;3,4;25,5;73;
2024-12-14;2;26,4;75,3;
2024-12-15;2,8;27,4;72;
2024-12-16;0;29,8;59,3;
2024-12-17;1,4;25,4;75,3;
2024-12-18;0;24,5;79,5;
2024-12-19;0;26,5;71,7;
2024-12-20;0;28;72,4;
2024-12-21;10,6;26,8;78;
2024-12-22;0;25,9;83,6;
2024-12-23;29;25;87,1;
2024-12-24;3;24,6;83,6;
2024-12-25;2;27,6;76;
2024-12-26;0;26,8;83,8;
2024-12-27;9,4;26,5;86;
2024-12-28;16,8;26,2;80,5;
2024-12-29;0;25,8;83,8;
2024-12-30;0;25,7;82,5;
2024-12-31;1,2;25,8;78,3;

