Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-02-29;null;null;null;
2024-03-01;null;null;null;
2024-03-02;null;null;null;
2024-03-03;null;null;null;
2024-03-04;null;null;null;
2024-03-05;null;null;null;
2024-03-06;null;null;null;
2024-03-07;null;null;null;
2024-03-08;null;null;null;
2024-03-09;null;null;null;
2024-03-10;null;null;null;
2024-03-11;null;null;null;
2024-03-12;null;null;null;
2024-03-13;null;null;null;
2024-03-14;null;null;null;
2024-03-15;null;null;70;
2024-03-16;,4;27,8;78,4;
2024-03-17;0;28,4;78,6;
2024-03-18;0;27,6;84,2;
2024-03-19;0;27,6;82,8;
2024-03-20;0;27,4;77,8;
2024-03-21;0;30,1;68;
2024-03-22;0;27,3;80,8;
2024-03-23;97,8;22,8;96,3;
2024-03-24;34;23,2;94,7;
2024-03-25;4,2;24,4;91,6;
2024-03-26;19,8;23,3;94,2;
2024-03-27;8,2;23,1;93,1;
2024-03-28;,4;23,8;92,4;
2024-03-29;24,4;24,6;92,9;
2024-03-30;,6;25,2;91,2;
2024-03-31;11,4;24,2;88,7;
2024-04-01;0;24,6;85,5;
2024-04-02;0;25,5;79,2;
2024-04-03;0;25,5;87,3;
2024-04-04;0;25,2;85;
2024-04-05;0;25,1;86,1;
2024-04-06;0;24,9;83,5;
2024-04-07;0;24,5;81,7;
2024-04-08;0;25,5;79,8;
2024-04-09;0;26;82,8;
2024-04-10;0;25,9;85,3;
2024-04-11;0;25,8;86,5;
2024-04-12;29,8;24,8;90;
2024-04-13;,6;25,1;81,8;
2024-04-14;,2;23,4;90,5;
2024-04-15;5,2;24,6;85,6;
2024-04-16;1,6;24;86,4;
2024-04-17;0;26;77,1;
2024-04-18;0;23,5;82,6;
2024-04-19;0;22,9;75;
2024-04-20;0;22,7;74,5;
2024-04-21;0;22,6;76,6;
2024-04-22;0;22,8;78,5;
2024-04-23;0;24,8;84,3;
2024-04-24;0;26,5;79,5;
2024-04-25;0;25,1;82,1;
2024-04-26;0;24,5;80,8;
2024-04-27;0;25,4;72,5;
2024-04-28;0;26,1;74,4;
2024-04-29;0;25;84,3;
2024-04-30;0;25,6;80,5;
2024-05-01;0;26,1;78,8;
2024-05-02;0;26,7;74,2;
2024-05-03;0;25,8;78,5;
2024-05-04;0;25,5;81,3;
2024-05-05;0;25,6;80,7;
2024-05-06;0;25,6;79;
2024-05-07;0;25,3;74,8;
2024-05-08;0;26,2;75,7;
2024-05-09;0;26,7;75,6;
2024-05-10;0;24,5;83,8;
2024-05-11;0;25,3;80,1;
2024-05-12;0;26,9;71;
2024-05-13;0;27,5;66,5;
2024-05-14;0;25;76,3;
2024-05-15;1;23,2;89,7;
2024-05-16;,8;23,5;87,2;
2024-05-17;,2;27,9;66,9;
2024-05-18;0;25;79,9;
2024-05-19;0;24,2;88,5;
2024-05-20;0;25,6;75;
2024-05-21;,4;24,1;85,1;
2024-05-22;,2;23,3;81,1;
2024-05-23;0;25,5;72,1;
2024-05-24;0;26,1;70,8;
2024-05-25;0;23,9;78,8;
2024-05-26;3,8;20,6;92,8;
2024-05-27;18,2;21,4;92;
2024-05-28;0;25,1;77,8;
2024-05-29;,2;22;83,9;
2024-05-30;0;20,9;70,2;
2024-05-31;0;20,2;75,8;
2024-06-01;0;21,4;78,4;
2024-06-02;0;21,5;78;
2024-06-03;0;22,7;74,2;
2024-06-04;0;22,8;80,9;
2024-06-05;34,4;20,8;93,1;
2024-06-06;6,6;21,1;86,5;
2024-06-07;,2;21,7;87,1;
2024-06-08;0;22,2;84;
2024-06-09;0;22,7;76,5;
2024-06-10;0;23,5;75,9;
2024-06-11;0;22,1;78;
2024-06-12;0;21,1;81,7;
2024-06-13;0;23,4;69,2;
2024-06-14;0;24,1;68,3;
2024-06-15;0;24,1;68;
2024-06-16;0;24,3;69,3;
2024-06-17;0;24,5;66;
2024-06-18;0;23,2;72,7;
2024-06-19;0;24,8;69,5;
2024-06-20;0;22,9;73,7;
2024-06-21;0;21,6;80,6;
2024-06-22;0;23,4;71,9;
2024-06-23;0;24,9;67,6;
2024-06-24;0;25,3;65,1;
2024-06-25;0;24,1;74,5;
2024-06-26;0;24,4;76,6;
2024-06-27;0;23,4;81,4;
2024-06-28;0;24,5;78,2;
2024-06-29;0;24,2;75,7;
2024-06-30;4,2;20,2;89,5;
2024-07-01;8,8;18,4;90,7;
2024-07-02;6,6;20,3;87,9;
2024-07-03;0;22,8;80,5;
2024-07-04;0;23;76;
2024-07-05;0;22,2;70,5;
2024-07-06;0;21,3;75;
2024-07-07;0;22,6;75,5;
2024-07-08;0;21,6;84,3;
2024-07-09;0;22;83,9;
2024-07-10;,8;21,7;89,4;
2024-07-11;,2;22,5;88;
2024-07-12;0;23,2;83;
2024-07-13;0;22,5;82,1;
2024-07-14;0;21,9;85;
2024-07-15;0;21,6;83,9;
2024-07-16;0;20,7;83,1;
2024-07-17;0;20,9;85,3;
2024-07-18;0;21,1;83,3;
2024-07-19;0;20,6;78,3;
2024-07-20;0;19,4;81;
2024-07-21;0;20,1;81,5;
2024-07-22;0;20,4;80,4;
2024-07-23;0;20,8;77,9;
2024-07-24;,2;20,1;79,2;
2024-07-25;0;21,6;72,9;
2024-07-26;0;22,7;66,9;
2024-07-27;0;21,5;74,2;
2024-07-28;0;23,7;67,1;
2024-07-29;0;22,8;80,8;
2024-07-30;0;20,4;82;
2024-07-31;18;19,2;90,7;
2024-08-01;4,6;20,9;78;
2024-08-02;0;20,3;78,5;
2024-08-03;0;20,9;87,7;
2024-08-04;1;23;79,8;
2024-08-05;,2;24,1;75,3;
2024-08-06;0;23,5;77,5;
2024-08-07;0;24,7;67,8;
2024-08-08;0;25,6;62,4;
2024-08-09;0;22,4;79,8;
2024-08-10;,4;18,6;91,3;
2024-08-11;9,6;18,3;73;
2024-08-12;,2;18,9;72;
2024-08-13;0;18,5;57,9;
2024-08-14;0;17,7;74,3;
2024-08-15;0;20,8;76,5;
2024-08-16;0;22,1;77,2;
2024-08-17;0;22,8;80,5;
2024-08-18;0;23,4;75;
2024-08-19;0;24;69,5;
2024-08-20;0;23,7;69,9;
2024-08-21;0;22,7;76;
2024-08-22;0;23,9;73,8;
2024-08-23;0;26,1;64;
2024-08-24;0;23;80,9;
2024-08-25;,4;21,3;83,7;
2024-08-26;21,2;16;91,2;
2024-08-27;1,6;18,4;67,2;
2024-08-28;0;19,8;71,4;
2024-08-29;0;19,7;78,4;
2024-08-30;0;22,2;68,2;
2024-08-31;0;21,7;80;
2024-09-01;0;23,1;76,6;
2024-09-02;0;23,2;75,7;
2024-09-03;0;22,4;78,2;
2024-09-04;0;23,3;81,5;
2024-09-05;0;24,4;79,8;
2024-09-06;0;23,3;80,4;
2024-09-07;0;24,5;73,7;
2024-09-08;0;24,3;75;
2024-09-09;0;24,3;75,8;
2024-09-10;0;24,8;69,5;
2024-09-11;0;25,6;65,4;
2024-09-12;0;25,5;67,4;
2024-09-13;0;25,7;63,8;
2024-09-14;0;26,2;62;
2024-09-15;0;23,8;79,8;
2024-09-16;0;24,5;76,3;
2024-09-17;0;20,9;84;
2024-09-18;5,6;20,5;81,1;
2024-09-19;0;21,4;77,5;
2024-09-20;0;24,1;74,8;
2024-09-21;0;25;75,9;
2024-09-22;4;24,3;78,9;
2024-09-23;0;25,3;71,3;
2024-09-24;0;24,9;71,9;
2024-09-25;0;25,2;71,6;
2024-09-26;0;26,3;66,1;
2024-09-27;0;25;71,2;
2024-09-28;0;23;77,8;
2024-09-29;0;22,7;72,4;
2024-09-30;0;22,5;77,8;
2024-10-01;0;26,1;65,8;
2024-10-02;0;27,3;59,5;
2024-10-03;0;24,8;76,8;
2024-10-04;8,6;21,7;92,5;
2024-10-05;25,8;21,6;75,3;
2024-10-06;0;20,8;68,8;
2024-10-07;0;22,5;66,3;
2024-10-08;0;21,9;79,9;
2024-10-09;0;24,2;82;
2024-10-10;1,2;21,3;90;
2024-10-11;12,8;22,5;89,7;
2024-10-12;0;25,9;72,6;
2024-10-13;0;23,7;79,4;
2024-10-14;0;23,1;69,2;
2024-10-15;0;21,7;73,7;
2024-10-16;0;23,1;75,4;
2024-10-17;0;24,7;76,5;
2024-10-18;0;24,2;78,6;
2024-10-19;2,8;21,7;92,7;
2024-10-20;32;21,7;94,4;
2024-10-21;16,4;22,7;92,2;
2024-10-22;2,6;24,6;81;
2024-10-23;0;27;74,2;
2024-10-24;0;25,8;79,6;
2024-10-25;0;28,9;63,3;
2024-10-26;0;28;71,7;
2024-10-27;18,2;22,4;90,4;
2024-10-28;3,8;21,3;88,8;
2024-10-29;4,6;21,3;89,8;
2024-10-30;9,6;22,5;84,3;
2024-10-31;,4;23,1;82,6;
2024-11-01;0;23,3;81,8;
2024-11-02;0;24,4;85,1;
2024-11-03;1,6;24,3;86,7;
2024-11-04;2,2;24,4;83,1;
2024-11-05;,4;23,7;82,7;
2024-11-06;0;24,9;79,4;
2024-11-07;0;26,2;71,8;
2024-11-08;,2;24,9;77,8;
2024-11-09;70,2;22,3;91,3;
2024-11-10;,4;23;76,7;
2024-11-11;0;22,7;75,9;
2024-11-12;0;26;71,3;
2024-11-13;6,2;22,2;91,8;
2024-11-14;29;20,9;89,6;
2024-11-15;12,2;22,8;90;
2024-11-16;2,4;24,1;85,3;
2024-11-17;1,2;23,5;89,2;
2024-11-18;0;25,1;78,5;
2024-11-19;0;25,4;82,2;
2024-11-20;0;25,1;85,6;
2024-11-21;4,2;24,8;88,1;
2024-11-22;2,2;22,9;89;
2024-11-23;1,8;21,3;84,4;
2024-11-24;1,6;21,8;82,3;
2024-11-25;1,6;21,9;77,7;
2024-11-26;,2;24;70,5;
2024-11-27;0;26;68,8;
2024-11-28;0;27,7;70,7;
2024-11-29;0;25,4;83,7;
2024-11-30;2,2;25,5;89,2;
2024-12-01;,2;25,3;86,3;
2024-12-02;0;29,2;70,6;
2024-12-03;0;26,2;83,3;
2024-12-04;49,4;23,7;94,6;
2024-12-05;7;24,4;89,1;
2024-12-06;,2;27,7;70,5;
2024-12-07;0;28,8;64,2;
2024-12-08;0;27;78,3;
2024-12-09;,2;26,3;85,4;
2024-12-10;,2;26,2;82,3;
2024-12-11;6,6;23;88,2;
2024-12-12;3;22,9;81,6;
2024-12-13;0;23,4;81,3;
2024-12-14;0;26,3;76;
2024-12-15;18,6;24,1;87,1;
2024-12-16;3,4;28,2;68,7;
2024-12-17;0;24,5;84,8;
2024-12-18;1,2;23,8;86,1;
2024-12-19;0;24,6;83,6;
2024-12-20;,2;28,3;71,7;
2024-12-21;0;26;80,1;
2024-12-22;,6;25,6;88;
2024-12-23;9,4;23,9;94,5;
2024-12-24;22,8;23,7;92,5;
2024-12-25;,4;26,2;78,4;
2024-12-26;0;27,4;71,8;
2024-12-27;0;26,6;80,4;
2024-12-28;10,4;25,3;87,3;
2024-12-29;6;24,1;92,5;
2024-12-30;58,6;24;90,6;
2024-12-31;,6;24,8;86,3;

