Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-05-16;0;23,8;75,7;
2024-05-17;0;23,4;76,7;
2024-05-18;0;23,2;72,4;
2024-05-19;,2;22,6;72,2;
2024-05-20;0;23,2;75;
2024-05-21;null;null;null;
2024-05-22;null;null;null;
2024-05-23;null;null;null;
2024-05-24;null;null;null;
2024-05-25;null;null;null;
2024-05-26;null;null;null;
2024-05-27;null;null;null;
2024-05-28;null;null;null;
2024-05-29;null;null;null;
2024-05-30;null;null;null;
2024-05-31;null;null;null;
2024-06-01;null;null;null;
2024-06-02;null;null;null;
2024-06-03;null;null;null;
2024-06-04;null;null;null;
2024-06-05;null;null;null;
2024-06-06;null;null;null;
2024-06-07;null;null;null;
2024-06-08;null;null;null;
2024-06-09;null;null;null;
2024-06-10;null;null;null;
2024-06-11;null;null;null;
2024-06-12;null;null;null;
2024-06-13;null;null;null;
2024-06-14;null;null;null;
2024-06-15;null;null;null;
2024-06-16;null;null;null;
2024-06-17;null;null;null;
2024-06-18;null;null;null;
2024-06-19;null;null;null;
2024-06-20;null;null;null;
2024-06-21;null;null;null;
2024-06-22;null;null;null;
2024-06-23;null;null;null;
2024-06-24;null;null;null;
2024-06-25;null;null;null;
2024-06-26;null;null;null;
2024-06-27;null;null;null;
2024-06-28;null;null;null;
2024-06-29;null;null;null;
2024-06-30;null;null;null;
2024-07-01;null;null;null;
2024-07-02;null;null;null;
2024-07-03;null;null;null;
2024-07-04;null;null;null;
2024-07-05;null;null;null;
2024-07-06;null;null;null;
2024-07-07;null;null;null;
2024-07-08;null;null;null;
2024-07-09;null;22,3;74,8;
2024-07-10;0;22,1;75,9;
2024-07-11;0;22,4;71,7;
2024-07-12;0;21,3;73;
2024-07-13;0;21,7;73,2;
2024-07-14;0;21,6;72,5;
2024-07-15;0;19;69,1;
2024-07-16;0;19,7;71,5;
2024-07-17;0;17,9;78;
2024-07-18;0;18,8;70,3;
2024-07-19;0;18;73,9;
2024-07-20;0;17,7;74,8;
2024-07-21;0;17,2;74,7;
2024-07-22;0;18;73,7;
2024-07-23;0;17,7;70,5;
2024-07-24;0;17,2;71,1;
2024-07-25;0;18;70,2;
2024-07-26;0;18;67,2;
2024-07-27;0;18,3;67,5;
2024-07-28;0;20,4;66,3;
2024-07-29;0;20,8;66;
2024-07-30;0;19;76,5;
2024-07-31;,2;20,1;66,6;
2024-08-01;,2;19,9;74,1;
2024-08-02;0;18,2;70,5;
2024-08-03;,2;19,7;78,7;
2024-08-04;,2;22,7;66,8;
2024-08-05;0;21,2;69,7;
2024-08-06;0;21;66,2;
2024-08-07;,2;20,1;64,5;
2024-08-08;0;20,9;64,6;
2024-08-09;0;22,3;60,9;
2024-08-10;0;19,2;76,7;
2024-08-11;4,4;15,3;75;
2024-08-12;,2;17,3;64,8;
2024-08-13;0;15,2;59;
2024-08-14;0;15,4;66;
2024-08-15;0;18,9;66,6;
2024-08-16;0;20,6;64,4;
2024-08-17;0;21,5;60,1;
2024-08-18;0;21,8;56,6;
2024-08-19;0;20,2;55,8;
2024-08-20;0;21,4;59,4;
2024-08-21;0;19,6;65,5;
2024-08-22;0;20,7;66,6;
2024-08-23;0;22;61,9;
2024-08-24;0;21,8;65,3;
2024-08-25;0;21,4;69,3;
2024-08-26;42,2;15,3;87,3;
2024-08-27;2,6;16,3;83,9;
2024-08-28;0;18,9;70,7;
2024-08-29;0;18,8;70,8;
2024-08-30;0;18,7;67,8;
2024-08-31;0;20,8;58,5;
2024-09-01;0;21,9;65,2;
2024-09-02;0;22,1;62,4;
2024-09-03;0;22,8;68,6;
2024-09-04;0;22,1;74,5;
2024-09-05;0;22,7;70,6;
2024-09-06;0;21,8;76;
2024-09-07;0;23,7;70;
2024-09-08;0;23,4;69;
2024-09-09;0;22,5;68,2;
2024-09-10;0;22,4;63,7;
2024-09-11;0;22,9;56,6;
2024-09-12;0;23,2;56,7;
2024-09-13;0;23,4;56,6;
2024-09-14;0;23,3;57,9;
2024-09-15;0;24,1;59;
2024-09-16;0;24,8;64,6;
2024-09-17;0;22;65,2;
2024-09-18;,2;20,8;73,3;
2024-09-19;0;22,2;63,2;
2024-09-20;0;24,1;64,4;
2024-09-21;0;24,7;65,3;
2024-09-22;3,8;22,1;79,5;
2024-09-23;,2;24,2;69,5;
2024-09-24;0;24,7;62,6;
2024-09-25;0;24,1;62,5;
2024-09-26;0;24,5;61,5;
2024-09-27;0;26,3;56;
2024-09-28;0;24,5;62,7;
2024-09-29;0;24,3;52,4;
2024-09-30;0;23,4;62,2;
2024-10-01;0;25;62,2;
2024-10-02;0;25,6;57;
2024-10-03;0;25,3;60,1;
2024-10-04;0;24,1;67,6;
2024-10-05;0;22,4;61,6;
2024-10-06;0;22,6;54,5;
2024-10-07;0;21,8;58,5;
2024-10-08;0;23,6;58,3;
2024-10-09;0;26,1;62,8;
2024-10-10;6,6;21,8;77;
2024-10-11;44,6;22,1;85,5;
2024-10-12;1,8;25,7;76,4;
2024-10-13;0;24,9;69,3;
2024-10-14;0;24,2;61,3;
2024-10-15;0;22,2;55,7;
2024-10-16;0;23,4;65,8;
2024-10-17;15,6;25,6;69,8;
2024-10-18;0;26,6;65,2;
2024-10-19;0;24,1;77,1;
2024-10-20;57;21,2;89,1;
2024-10-21;12,2;22,9;86;
2024-10-22;0;24,3;73;
2024-10-23;0;25,8;71,5;
2024-10-24;0;26,3;72;
2024-10-25;9,8;25,8;76,6;
2024-10-26;0;27,6;67,6;
2024-10-27;2;24,5;75,5;
2024-10-28;0;21,5;75,5;
2024-10-29;1,4;21,4;83;
2024-10-30;4;22,8;79,6;
2024-10-31;0;23,3;66,7;
2024-11-01;0;24,5;61,7;
2024-11-02;0;25,4;67;
2024-11-03;0;25,7;65,9;
2024-11-04;0;25,3;65,8;
2024-11-05;2,8;22,8;82,2;
2024-11-06;1,2;24,9;73,4;
2024-11-07;0;25,1;71,3;
2024-11-08;0;25,8;71,3;
2024-11-09;78,4;22,9;85,7;
2024-11-10;null;null;72,5;
2024-11-11;0;23,4;67,8;
2024-11-12;0;25,2;69;
2024-11-13;26,2;22,2;84,5;
2024-11-14;17,6;22,5;82,2;
2024-11-15;,4;23,9;75,8;
2024-11-16;,2;23,3;82,3;
2024-11-17;6,6;21,9;85,7;
2024-11-18;1,4;24,4;76,9;
2024-11-19;,2;26,2;69,6;
2024-11-20;0;26,5;70,2;
2024-11-21;3,4;25,1;82,3;
2024-11-22;,6;23,2;82,9;
2024-11-23;5,6;20,7;87,2;
2024-11-24;4,2;null;80,2;
2024-11-25;null;null;null;
2024-11-26;null;null;null;
2024-11-27;null;null;null;
2024-11-28;null;null;null;
2024-11-29;null;null;null;
2024-11-30;null;null;null;
2024-12-01;null;null;null;
2024-12-02;null;null;null;
2024-12-03;null;null;null;
2024-12-04;null;null;null;
2024-12-05;null;null;null;
2024-12-06;null;null;null;
2024-12-07;null;null;null;
2024-12-08;null;null;null;
2024-12-09;null;null;null;
2024-12-10;null;null;null;
2024-12-11;null;null;null;
2024-12-12;null;null;null;
2024-12-13;null;null;null;
2024-12-14;null;null;null;
2024-12-15;null;null;null;
2024-12-16;null;null;null;
2024-12-17;null;null;null;
2024-12-18;null;null;null;
2024-12-19;null;null;null;
2024-12-20;null;null;null;
2024-12-21;null;null;null;
2024-12-22;null;null;null;
2024-12-23;null;null;null;
2024-12-24;null;null;null;
2024-12-25;null;null;null;
2024-12-26;null;null;null;
2024-12-27;null;null;null;
2024-12-28;null;null;null;
2024-12-29;null;null;null;
2024-12-30;null;null;null;
2024-12-31;null;null;null;

