Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-03-31;0;24,5;81,4;
2024-04-01;0;24,8;79;
2024-04-02;0;24,8;80,9;
2024-04-03;0;25,5;77,3;
2024-04-04;0;26,3;76,8;
2024-04-05;0;25,8;78,2;
2024-04-06;0;25,6;75;
2024-04-07;,2;24,5;83,5;
2024-04-08;,2;25,1;82,5;
2024-04-09;0;26;83;
2024-04-10;,2;25,7;82,8;
2024-04-11;,2;25,6;84,3;
2024-04-12;0;25,8;80,8;
2024-04-13;0;25,5;80;
2024-04-14;0;25,5;82,4;
2024-04-15;0;25,9;79,5;
2024-04-16;0;26,5;76,7;
2024-04-17;0;26,5;80,3;
2024-04-18;66,6;22,4;91,4;
2024-04-19;3,2;21,7;78,8;
2024-04-20;0;22,2;77,8;
2024-04-21;0;22,9;78,1;
2024-04-22;0;22,7;79,8;
2024-04-23;0;23,9;76,2;
2024-04-24;0;24,6;71,9;
2024-04-25;0;24,1;84,9;
2024-04-26;2,6;23,8;90,8;
2024-04-27;0;24,5;86,9;
2024-04-28;,2;26,8;74,1;
2024-04-29;0;26;79,2;
2024-04-30;0;25,3;85,6;
2024-05-01;0;26,5;79,1;
2024-05-02;0;27,7;69,3;
2024-05-03;0;26,1;74,7;
2024-05-04;0;25,2;81,6;
2024-05-05;0;25,2;79,7;
2024-05-06;0;23,9;83,2;
2024-05-07;0;25,2;80;
2024-05-08;0;27,4;64,4;
2024-05-09;0;26,2;71,8;
2024-05-10;0;25,3;80,5;
2024-05-11;0;25,4;81;
2024-05-12;0;26;73;
2024-05-13;0;26,3;66,8;
2024-05-14;0;24,2;83,2;
2024-05-15;7,4;21,5;95,8;
2024-05-16;9,4;22,3;89,9;
2024-05-17;0;24,7;83,8;
2024-05-18;0;24,1;84,3;
2024-05-19;0;24,5;83,3;
2024-05-20;0;23,7;84,7;
2024-05-21;13,6;21,6;94,8;
2024-05-22;,6;22,5;88;
2024-05-23;0;23,4;85,3;
2024-05-24;0;22,9;81,2;
2024-05-25;2;20,5;92,5;
2024-05-26;20,8;18,8;96,6;
2024-05-27;13,2;19,1;95,9;
2024-05-28;8,2;21,9;87,3;
2024-05-29;,6;21,1;77,7;
2024-05-30;,2;19,5;73,7;
2024-05-31;2,2;19,7;80,6;
2024-06-01;0;20,3;79,7;
2024-06-02;0;20,7;81,9;
2024-06-03;0;21,6;80;
2024-06-04;21,8;21,4;87,9;
2024-06-05;8,4;20,8;90,1;
2024-06-06;0;21,1;85,3;
2024-06-07;0;20,8;83,2;
2024-06-08;0;21,3;84,4;
2024-06-09;0;22;84,1;
2024-06-10;0;22,4;78,1;
2024-06-11;,2;22,2;76,1;
2024-06-12;0;21,3;81,3;
2024-06-13;0;21,6;80,8;
2024-06-14;0;21,2;73,8;
2024-06-15;0;22,3;74,3;
2024-06-16;0;22,7;72,6;
2024-06-17;0;22,6;68,3;
2024-06-18;0;22,1;66;
2024-06-19;0;20,8;70,4;
2024-06-20;0;20,9;67,3;
2024-06-21;0;19,9;77;
2024-06-22;0;21,3;80,6;
2024-06-23;0;23,4;68,6;
2024-06-24;0;24,2;67;
2024-06-25;0;23,2;83;
2024-06-26;8,2;22,4;89,6;
2024-06-27;0;21,8;87,1;
2024-06-28;,8;22,4;87,2;
2024-06-29;0;21,9;81,8;
2024-06-30;11,2;18;95,7;
2024-07-01;9,8;17,4;93,7;
2024-07-02;4;19,1;87,2;
2024-07-03;,2;20,4;83,3;
2024-07-04;0;22,1;76,8;
2024-07-05;0;20,6;81,9;
2024-07-06;0;20,9;83,6;
2024-07-07;0;20,7;83,6;
2024-07-08;,4;20,4;89,5;
2024-07-09;2,8;19,6;93,8;
2024-07-10;2,4;20,7;88,4;
2024-07-11;0;20,7;92,6;
2024-07-12;null;null;null;
2024-07-13;null;null;null;
2024-07-14;null;null;null;
2024-07-15;null;null;null;
2024-07-16;null;null;null;
2024-07-17;null;null;80,7;
2024-07-18;null;null;82,1;
2024-07-19;null;null;null;
2024-07-20;null;null;75,9;
2024-07-21;null;null;80,1;
2024-07-22;null;null;79,3;
2024-07-23;null;null;78,7;
2024-07-24;null;null;77,2;
2024-07-25;null;null;80,9;
2024-07-26;null;null;73,5;
2024-07-27;0;21;79,3;
2024-07-28;null;null;78,4;
2024-07-29;null;null;null;
2024-07-30;null;null;null;
2024-07-31;null;null;null;
2024-08-01;null;null;null;
2024-08-02;null;null;null;
2024-08-03;null;null;null;
2024-08-04;null;null;null;
2024-08-05;null;null;null;
2024-08-06;null;null;null;
2024-08-07;null;null;null;
2024-08-08;null;null;67,4;
2024-08-09;0;22,8;79,2;
2024-08-10;40,8;16,8;90,4;
2024-08-11;13,8;15,9;82,4;
2024-08-12;,2;16,8;72;
2024-08-13;0;16,4;66,9;
2024-08-14;0;17,1;75,7;
2024-08-15;0;18,5;83,3;
2024-08-16;0;20;86,3;
2024-08-17;,2;22,1;73,7;
2024-08-18;0;21,2;72,1;
2024-08-19;0;21,7;77,6;
2024-08-20;0;21,1;80,6;
2024-08-21;1,2;22,2;81;
2024-08-22;0;22,4;79,2;
2024-08-23;0;25,5;62,8;
2024-08-24;0;22,5;81,8;
2024-08-25;13;18,1;91,3;
2024-08-26;36,2;15,3;81,9;
2024-08-27;0;17,1;71,5;
2024-08-28;0;17,9;77,7;
2024-08-29;0;19,7;78,7;
2024-08-30;0;20,5;82,9;
2024-08-31;0;20,3;82,3;
2024-09-01;0;21,1;83,3;
2024-09-02;0;21,8;75,6;
2024-09-03;,4;21,4;86,3;
2024-09-04;0;22,2;84;
2024-09-05;0;21,8;82,4;
2024-09-06;2,8;22,1;85,4;
2024-09-07;1;22,3;90,3;
2024-09-08;0;22,8;88,8;
2024-09-09;0;22,8;89,6;
2024-09-10;0;23,2;86,2;
2024-09-11;0;25,5;69;
2024-09-12;0;null;54,2;
2024-09-13;null;null;null;
2024-09-14;null;null;null;
2024-09-15;null;null;null;
2024-09-16;null;null;null;
2024-09-17;null;null;null;
2024-09-18;null;null;null;
2024-09-19;null;null;72,8;
2024-09-20;null;null;76,7;
2024-09-21;null;null;null;
2024-09-22;null;null;80,3;
2024-09-23;,2;23,7;85,3;
2024-09-24;0;23,6;85,8;
2024-09-25;0;24,1;83,3;
2024-09-26;null;null;null;
2024-09-27;null;null;null;
2024-09-28;null;null;null;
2024-09-29;null;null;null;
2024-09-30;null;null;null;
2024-10-01;null;null;null;
2024-10-02;null;null;null;
2024-10-03;null;null;null;
2024-10-04;null;null;null;
2024-10-05;null;null;null;
2024-10-06;null;null;69,4;
2024-10-07;null;null;null;
2024-10-08;null;null;66,8;
2024-10-09;0;21,5;86,5;
2024-10-10;12,4;22;92,1;
2024-10-11;,4;24,5;83,4;
2024-10-12;,6;25,3;79,6;
2024-10-13;3,2;22,3;87,5;
2024-10-14;1;22,2;79,6;
2024-10-15;0;22,6;74,6;
2024-10-16;null;null;null;
2024-10-17;null;null;null;
2024-10-18;null;null;null;
2024-10-19;null;null;null;
2024-10-20;null;null;null;
2024-10-21;null;null;null;
2024-10-22;null;null;null;
2024-10-23;null;null;null;
2024-10-24;null;null;null;
2024-10-25;null;null;null;
2024-10-26;null;null;null;
2024-10-27;null;null;null;
2024-10-28;null;null;null;
2024-10-29;null;null;null;
2024-10-30;null;null;69,5;
2024-10-31;0;22,1;80,5;
2024-11-01;null;null;79,9;
2024-11-02;null;null;77,2;
2024-11-03;null;null;79,2;
2024-11-04;null;null;null;
2024-11-05;null;null;null;
2024-11-06;null;null;66,3;
2024-11-07;null;null;null;
2024-11-08;null;null;89,5;
2024-11-09;null;null;86,3;
2024-11-10;null;null;79,6;
2024-11-11;null;null;null;
2024-11-12;null;null;null;
2024-11-13;null;null;null;
2024-11-14;null;null;null;
2024-11-15;null;null;null;
2024-11-16;null;null;null;
2024-11-17;null;null;null;
2024-11-18;null;null;null;
2024-11-19;null;null;null;
2024-11-20;null;null;null;
2024-11-21;null;null;null;
2024-11-22;null;null;null;
2024-11-23;null;null;null;
2024-11-24;null;null;null;
2024-11-25;null;null;null;
2024-11-26;null;null;null;
2024-11-27;null;null;null;
2024-11-28;null;null;null;
2024-11-29;null;null;null;
2024-11-30;null;null;null;
2024-12-01;null;null;null;
2024-12-02;null;null;null;
2024-12-03;null;null;null;
2024-12-04;null;null;null;
2024-12-05;null;null;null;
2024-12-06;null;null;null;
2024-12-07;null;null;null;
2024-12-08;null;null;null;
2024-12-09;null;null;null;
2024-12-10;null;null;null;
2024-12-11;null;null;null;
2024-12-12;null;null;null;
2024-12-13;null;null;null;
2024-12-14;null;24;88,7;
2024-12-15;1,2;27,2;75,5;
2024-12-16;,4;26,7;71,8;
2024-12-17;11,6;23,7;82,9;
2024-12-18;0;22,8;84,4;
2024-12-19;,4;23,4;86,2;
2024-12-20;,2;25,2;86,3;
2024-12-21;28,2;25,2;86,9;
2024-12-22;,8;25,4;85,7;
2024-12-23;,2;24,1;87;
2024-12-24;19;23,3;89,2;
2024-12-25;0;25,8;82,3;
2024-12-26;1,6;25,1;93,2;
2024-12-27;19,8;24,5;95;
2024-12-28;11,6;25,6;86,5;
2024-12-29;0;25,4;82,6;
2024-12-30;0;25,2;84,4;
2024-12-31;3,4;24,2;84,5;

