Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-05-15;8,6;17,7;96,3;
2024-05-16;4,2;19,1;88;
2024-05-17;0;20,7;76,3;
2024-05-18;0;20;78,2;
2024-05-19;0;18,7;87,1;
2024-05-20;4;19,8;84,3;
2024-05-21;7,6;17,8;95,5;
2024-05-22;0;19,1;78,8;
2024-05-23;0;19;76,5;
2024-05-24;0;21;71,5;
2024-05-25;0;17,5;88,4;
2024-05-26;15;15,1;96,9;
2024-05-27;21,6;16,2;93,6;
2024-05-28;2;19,7;80,4;
2024-05-29;6;15,5;95,8;
2024-05-30;3,4;12,9;91,7;
2024-05-31;0;11,8;93,1;
2024-06-01;1,4;14,4;82;
2024-06-02;2;16,7;73,9;
2024-06-03;0;17;73;
2024-06-04;0;15,4;88,6;
2024-06-05;43,2;15,7;94,8;
2024-06-06;0;16,1;85,5;
2024-06-07;2;15,3;85,1;
2024-06-08;0;16,2;85;
2024-06-09;2;16,3;81,9;
2024-06-10;0;18;74;
2024-06-11;0;16,1;77,8;
2024-06-12;0;15,8;78,3;
2024-06-13;0;16,4;65,9;
2024-06-14;0;19,6;54,6;
2024-06-15;0;19,1;58,6;
2024-06-16;0;18,6;65,1;
2024-06-17;0;19,4;62,4;
2024-06-18;0;18,4;61,7;
2024-06-19;0;17,7;67,5;
2024-06-20;0;16,6;73,3;
2024-06-21;0;16,4;69,8;
2024-06-22;0;18;67,3;
2024-06-23;0;20;63,5;
2024-06-24;0;18,9;74,5;
2024-06-25;0;17,6;86;
2024-06-26;1;19,5;79,1;
2024-06-27;0;17,5;86,8;
2024-06-28;0;19;79;
2024-06-29;0;17,4;86,3;
2024-06-30;8,8;14,1;97;
2024-07-01;13,8;13,3;96,5;
2024-07-02;13,8;14,9;89,5;
2024-07-03;0;17;83,2;
2024-07-04;0;17;80,2;
2024-07-05;0;16,8;75,3;
2024-07-06;0;14,9;89,5;
2024-07-07;2;16,9;79,2;
2024-07-08;0;17,1;84,3;
2024-07-09;2;17;88,6;
2024-07-10;12,6;18,5;81,2;
2024-07-11;0;20,3;72;
2024-07-12;0;16,5;87;
2024-07-13;6,2;15,9;94,8;
2024-07-14;1,2;16,8;81,6;
2024-07-15;0;15,3;84,7;
2024-07-16;1,2;15,6;85,6;
2024-07-17;0;14,8;85,8;
2024-07-18;0;15,1;85,3;
2024-07-19;6;14;87,8;
2024-07-20;0;12,7;83,7;
2024-07-21;0;13,6;83,3;
2024-07-22;0;15;76,6;
2024-07-23;0;13,2;65,1;
2024-07-24;0;13,3;75,5;
2024-07-25;0;15,6;71,7;
2024-07-26;0;14,9;74,8;
2024-07-27;0;15,8;74,2;
2024-07-28;0;18,8;64,5;
2024-07-29;0;19,1;68;
2024-07-30;1,4;13,8;95,6;
2024-07-31;13;14,7;85,8;
2024-08-01;0;15,6;82,6;
2024-08-02;0;15,1;79;
2024-08-03;0;18;74,4;
2024-08-04;0;18,8;74,8;
2024-08-05;0;17,4;76,7;
2024-08-06;0;18,2;75,9;
2024-08-07;0;18,9;60,5;
2024-08-08;0;19,5;63,4;
2024-08-09;0;17,1;78,8;
2024-08-10;14,8;12,7;95,8;
2024-08-11;18,6;12,1;75,6;
2024-08-12;0;13,6;80,3;
2024-08-13;0;10,4;75,2;
2024-08-14;0;13,5;73,6;
2024-08-15;0;16,7;71,7;
2024-08-16;0;18,1;68,2;
2024-08-17;0;17,2;59,9;
2024-08-18;0;18;62,1;
2024-08-19;0;19,6;51,1;
2024-08-20;0;20,3;55,9;
2024-08-21;0;16,3;80,7;
2024-08-22;0;19,7;61,2;
2024-08-23;0;22,7;52,2;
2024-08-24;0;20,3;68,8;
2024-08-25;8;14,2;92,8;
2024-08-26;46,4;9,5;96,7;
2024-08-27;4,6;10,6;84,9;
2024-08-28;0;13,2;82,3;
2024-08-29;0;14,6;75,6;
2024-08-30;0;16;65,5;
2024-08-31;0;16,1;77,4;
2024-09-01;0;19,2;61,1;
2024-09-02;0;18,8;66,7;
2024-09-03;0;18;84,9;
2024-09-04;0;18,2;73,3;
2024-09-05;0;18,5;79,3;
2024-09-06;4;16,9;92,9;
2024-09-07;0;20,4;77,8;
2024-09-08;0;19,9;74,9;
2024-09-09;0;20,4;68,8;
2024-09-10;0;20,6;54,9;
2024-09-11;0;22,4;45,4;
2024-09-12;0;23,3;43,1;
2024-09-13;0;23;45,8;
2024-09-14;0;22,3;50,3;
2024-09-15;0;17,2;86,8;
2024-09-16;2;18,6;82,8;
2024-09-17;4,6;13,9;97;
2024-09-18;22,4;15;87,3;
2024-09-19;0;18,2;75,4;
2024-09-20;0;20;72,6;
2024-09-21;0;20,5;78,2;
2024-09-22;9,6;18,8;81,8;
2024-09-23;0;20,9;73,5;
2024-09-24;0;20,9;74,5;
2024-09-25;0;22;61,7;
2024-09-26;0;23,3;54;
2024-09-27;0;23,1;57,7;
2024-09-28;8;15,5;95,8;
2024-09-29;8,6;16,2;87,6;
2024-09-30;0;18,9;74,3;
2024-10-01;0;21,4;65,3;
2024-10-02;0;22,8;57,9;
2024-10-03;0;18,3;91,9;
2024-10-04;10,6;16,4;96,9;
2024-10-05;45,8;14,5;91,6;
2024-10-06;2;15,5;87,1;
2024-10-07;0;15,9;85,1;
2024-10-08;0;19,2;76,8;
2024-10-09;0;17,6;91,3;
2024-10-10;18;17,6;92,3;
2024-10-11;4,2;18,9;84,8;
2024-10-12;0;20,6;80,2;
2024-10-13;2,6;17;94,8;
2024-10-14;11,2;16,4;91,5;
2024-10-15;4;17,3;76,8;
2024-10-16;0;19,4;73,7;
2024-10-17;6;17,8;88,8;
2024-10-18;0;19;88,9;
2024-10-19;5,8;17,7;96;
2024-10-20;51,6;16,4;96,2;
2024-10-21;24,8;18,6;92,2;
2024-10-22;11;20,9;77,5;
2024-10-23;0;21,5;82;
2024-10-24;7,8;21,8;79;
2024-10-25;13;21,7;77,4;
2024-10-26;0;22,5;78,1;
2024-10-27;30,2;16,4;95,2;
2024-10-28;5;16,1;92,9;
2024-10-29;0;17,5;91,6;
2024-10-30;20,2;17,3;92;
2024-10-31;2,8;16,7;86,8;
2024-11-01;1,4;17,9;86,2;
2024-11-02;0;20,1;81,5;
2024-11-03;0;20,9;77,3;
2024-11-04;8,4;19,9;79,8;
2024-11-05;4;19,3;83,2;
2024-11-06;1,6;20,8;75,1;
2024-11-07;0;22,1;70,6;
2024-11-08;0;21;79,5;
2024-11-09;65;16,7;97;
2024-11-10;21;15,1;94,6;
2024-11-11;8;18,3;83,7;
2024-11-12;0;21;81,5;
2024-11-13;2;17,2;95;
2024-11-14;40,4;15,3;95,6;
2024-11-15;5,2;18,2;92,1;
2024-11-16;18,8;17,5;92,7;
2024-11-17;12,6;18,3;83,8;
2024-11-18;10,8;19,6;84,6;
2024-11-19;44,4;19,4;91,8;
2024-11-20;1,4;21,4;85,9;
2024-11-21;23,6;18,8;96,7;
2024-11-22;57,4;17,4;95,4;
2024-11-23;17,8;null;96;
2024-11-24;null;null;null;
2024-11-25;null;null;null;
2024-11-26;null;null;null;
2024-11-27;null;null;null;
2024-11-28;null;null;null;
2024-11-29;null;null;null;
2024-11-30;null;null;null;
2024-12-01;null;null;null;
2024-12-02;null;null;null;
2024-12-03;null;null;null;
2024-12-04;null;null;null;
2024-12-05;null;null;null;
2024-12-06;null;null;null;
2024-12-07;null;null;null;
2024-12-08;null;null;null;
2024-12-09;null;null;null;
2024-12-10;null;null;null;
2024-12-11;null;null;null;
2024-12-12;null;null;null;
2024-12-13;null;null;null;
2024-12-14;null;null;null;
2024-12-15;null;null;null;
2024-12-16;null;null;null;
2024-12-17;null;null;null;
2024-12-18;null;null;null;
2024-12-19;null;null;null;
2024-12-20;null;null;null;
2024-12-21;null;null;null;
2024-12-22;null;null;null;
2024-12-23;null;null;null;
2024-12-24;null;null;null;
2024-12-25;null;null;null;
2024-12-26;null;null;null;
2024-12-27;null;null;null;
2024-12-28;null;null;null;
2024-12-29;null;null;null;
2024-12-30;null;null;null;
2024-12-31;null;null;null;

