Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-06-28;0;21,4;null;
2024-06-29;0;21;63;
2024-06-30;0;18,2;null;
2024-07-01;6,8;15,6;null;
2024-07-02;10,6;17,7;null;
2024-07-03;0;19,7;null;
2024-07-04;0;20,6;65,6;
2024-07-05;0;20,5;51,7;
2024-07-06;0;18,8;64,3;
2024-07-07;0;19,5;64,7;
2024-07-08;0;18,8;null;
2024-07-09;0;19,2;null;
2024-07-10;3;19,4;null;
2024-07-11;6;20;null;
2024-07-12;2;19,7;null;
2024-07-13;6;19,7;null;
2024-07-14;0;20,5;null;
2024-07-15;0;19,4;null;
2024-07-16;0;20,3;65,9;
2024-07-17;0;19,7;72,9;
2024-07-18;0;19,4;54,3;
2024-07-19;0;19,5;67,4;
2024-07-20;0;15,6;null;
2024-07-21;0;17,3;null;
2024-07-22;2;17,5;null;
2024-07-23;0;17,7;53,2;
2024-07-24;0;17;56,1;
2024-07-25;0;18;53,9;
2024-07-26;0;18,5;55,6;
2024-07-27;0;19,2;50,4;
2024-07-28;2;20,4;52,1;
2024-07-29;0;20,6;57,7;
2024-07-30;0;18,8;72,8;
2024-07-31;6;18,9;null;
2024-08-01;0;20,3;58;
2024-08-02;0;19,5;54,3;
2024-08-03;0;19,9;58,1;
2024-08-04;0;21,1;null;
2024-08-05;2;21,8;48,2;
2024-08-06;0;22,4;52,5;
2024-08-07;0;22;46,3;
2024-08-08;0;20,9;51,7;
2024-08-09;0;20,4;55,7;
2024-08-10;18,6;15,4;null;
2024-08-11;5,8;14,2;52,3;
2024-08-12;0;14,7;44,6;
2024-08-13;0;14;54,8;
2024-08-14;2;15,9;60,1;
2024-08-15;0;18,8;55,8;
2024-08-16;0;21,4;51,1;
2024-08-17;0;22;45,7;
2024-08-18;0;21,3;46,7;
2024-08-19;0;21,6;47,4;
2024-08-20;0;21,7;50,2;
2024-08-21;0;21,2;66,1;
2024-08-22;0;21,6;51,6;
2024-08-23;0;23,2;44,4;
2024-08-24;0;22,6;63,1;
2024-08-25;2;17,9;79,4;
2024-08-26;18,8;13,8;null;
2024-08-27;0;16,1;57,6;
2024-08-28;0;18,3;64,7;
2024-08-29;0;18,3;59,1;
2024-08-30;0;20,5;46,8;
2024-08-31;0;21,1;55,6;
2024-09-01;0;22,2;43,1;
2024-09-02;0;20,1;58,6;
2024-09-03;0;21;70,8;
2024-09-04;0;22,6;43;
2024-09-05;0;22,5;64,1;
2024-09-06;0;21,2;67,7;
2024-09-07;0;23,8;65,6;
2024-09-08;0;24,7;48,3;
2024-09-09;0;24,9;42,1;
2024-09-10;0;24,6;47,4;
2024-09-11;0;24,2;49,4;
2024-09-12;0;24,5;50;
2024-09-13;0;25,3;45,8;
2024-09-14;0;25,6;43,6;
2024-09-15;0;22,9;62,3;
2024-09-16;0;22,2;67,6;
2024-09-17;0;19,6;70,7;
2024-09-18;4;20,1;64,7;
2024-09-19;0;21,8;58,2;
2024-09-20;0;24,2;55,3;
2024-09-21;0;24;65,7;
2024-09-22;1,8;24,6;52,4;
2024-09-23;0;26,1;47,9;
2024-09-24;0;26,6;52,2;
2024-09-25;0;26,7;47,4;
2024-09-26;0;27,1;48,1;
2024-09-27;0;25,6;56,3;
2024-09-28;0;20,6;71,8;
2024-09-29;0;22,3;64,3;
2024-09-30;0;24,3;48,4;
2024-10-01;0;26;45,8;
2024-10-02;0;27,1;48,6;
2024-10-03;0;24,1;65,8;
2024-10-04;6,2;19,9;null;
2024-10-05;2;20;null;
2024-10-06;0;21,9;62,5;
2024-10-07;0;21,5;59,5;
2024-10-08;0;22,9;55,9;
2024-10-09;0;22,8;59,4;
2024-10-10;4;21,3;null;
2024-10-11;6;23,9;null;
2024-10-12;6,4;24,7;54,9;
2024-10-13;0;23,2;68,8;
2024-10-14;0;22,4;65,6;
2024-10-15;0;23,2;57,3;
2024-10-16;0;22;57,9;
2024-10-17;20,2;23,1;56,3;
2024-10-18;0;23,5;62,1;
2024-10-19;6;20,7;null;
2024-10-20;42,4;19;null;
2024-10-21;9;21,4;null;
2024-10-22;1;25,4;57,5;
2024-10-23;4,6;26,1;57,1;
2024-10-24;32,6;23,1;null;
2024-10-25;21,4;23,8;null;
2024-10-26;0;25,6;null;
2024-10-27;12,2;20,9;null;
2024-10-28;2;19,1;null;
2024-10-29;2;22,3;66,5;
2024-10-30;0;23,5;53,4;
2024-10-31;0;22,8;63,9;
2024-11-01;0;24,6;58,1;
2024-11-02;0;25,5;56,2;
2024-11-03;0;24,4;66,8;
2024-11-04;1,6;22,4;null;
2024-11-05;7,4;23,2;null;
2024-11-06;5,6;23,9;null;
2024-11-07;22,8;24,4;null;
2024-11-08;1,8;22,7;null;
2024-11-09;41,4;21;null;
2024-11-10;4,4;20,6;66,8;
2024-11-11;0;23,8;59,5;
2024-11-12;0;25,2;57,8;
2024-11-13;6;20,9;null;
2024-11-14;4,4;19,3;null;
2024-11-15;6;21,5;null;
2024-11-16;131;21;null;
2024-11-17;4,4;22,6;null;
2024-11-18;4;25,3;61,9;
2024-11-19;0;25,1;61,2;
2024-11-20;0;25,5;67,7;
2024-11-21;1,8;24;null;
2024-11-22;5,2;21,7;null;
2024-11-23;6;21,2;null;
2024-11-24;1;20,5;64;
2024-11-25;0;22,6;61,9;
2024-11-26;0;24,5;55,4;
2024-11-27;0;27,7;46,9;
2024-11-28;0;28,4;51,1;
2024-11-29;0;24,5;null;
2024-11-30;2,6;25,3;null;
2024-12-01;2;26,5;65,6;
2024-12-02;0;26,2;58,3;
2024-12-03;5,6;23,6;null;
2024-12-04;7,6;22,3;null;
2024-12-05;4,2;21,3;null;
2024-12-06;4,2;27,4;null;
2024-12-07;0;27,9;49,8;
2024-12-08;0;26,8;66,1;
2024-12-09;2;24,9;69,2;
2024-12-10;11,8;24,3;null;
2024-12-11;27,4;22,3;67,7;
2024-12-12;3,2;22,1;69,1;
2024-12-13;2,2;23,6;null;
2024-12-14;2;23,4;null;
2024-12-15;7,4;23,7;null;
2024-12-16;1,6;23,8;null;
2024-12-17;4;23,8;null;
2024-12-18;8,2;23,4;65,2;
2024-12-19;7,2;24,1;null;
2024-12-20;9,2;25,2;null;
2024-12-21;4,2;23,4;null;
2024-12-22;24,2;24,2;null;
2024-12-23;14,6;24,2;null;
2024-12-24;2,4;22,9;null;
2024-12-25;0;25,3;null;
2024-12-26;19,2;23,2;null;
2024-12-27;33,4;22,9;null;
2024-12-28;59,8;24,5;65,3;
2024-12-29;6;24,2;null;
2024-12-30;8,8;22,8;null;
2024-12-31;9,8;22,5;null;

