Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-07-07;0;21,8;78,3;
2024-07-08;0;22;81,6;
2024-07-09;0;23,4;75,3;
2024-07-10;0;23,7;78,8;
2024-07-11;0;23,1;85,7;
2024-07-12;0;23,3;82,5;
2024-07-13;0;23,1;79,8;
2024-07-14;0;23;74,4;
2024-07-15;0;21,6;81,5;
2024-07-16;0;21,8;77;
2024-07-17;0;21,3;82,8;
2024-07-18;0;22,9;72,9;
2024-07-19;0;20,7;76,7;
2024-07-20;0;19,7;78,3;
2024-07-21;2;20,7;77,5;
2024-07-22;0;21,6;75,5;
2024-07-23;2;20,9;73,8;
2024-07-24;0;20,3;77,2;
2024-07-25;2;21,4;74,1;
2024-07-26;2;22,5;69;
2024-07-27;0;23;70,6;
2024-07-28;0;24;74,3;
2024-07-29;2;24,6;70,4;
2024-07-30;0;21,6;76,5;
2024-07-31;17,6;20;85,3;
2024-08-01;3,4;20,8;77,4;
2024-08-02;2;19,9;79,3;
2024-08-03;2,4;20,9;91,6;
2024-08-04;7;22,8;81,2;
2024-08-05;0;23,2;79,7;
2024-08-06;2;23,3;77,7;
2024-08-07;0;23,3;75;
2024-08-08;0;24,4;70,3;
2024-08-09;0;23,2;77,1;
2024-08-10;0;19,8;86,9;
2024-08-11;10;18,8;74;
2024-08-12;2;20,5;67,1;
2024-08-13;0;19;55;
2024-08-14;0;18,2;72,5;
2024-08-15;0;21,2;76,6;
2024-08-16;2;22,3;76,5;
2024-08-17;0;23,1;76,4;
2024-08-18;4;22,2;79;
2024-08-19;2;23,6;71,2;
2024-08-20;0;25;63,1;
2024-08-21;0;22,7;74,7;
2024-08-22;0;23,5;75,3;
2024-08-23;0;24,6;68,2;
2024-08-24;0;23,4;79;
2024-08-25;0;22,8;74,3;
2024-08-26;2,2;17,1;83,3;
2024-08-27;0;18,5;63,4;
2024-08-28;0;20,2;67,4;
2024-08-29;0;20,3;74;
2024-08-30;0;21,6;71,8;
2024-08-31;2;22,3;72;
2024-09-01;0;22,9;75,6;
2024-09-02;2;24;70,8;
2024-09-03;0;22,9;74,9;
2024-09-04;4;24,7;74,7;
2024-09-05;0;25,2;74,7;
2024-09-06;0;24,2;75,5;
2024-09-07;0;24,3;74,5;
2024-09-08;0;24,4;71,4;
2024-09-09;0;24,6;73,5;
2024-09-10;0;24,7;68,7;
2024-09-11;0;24,8;66,2;
2024-09-12;0;24,8;69,3;
2024-09-13;0;24,8;66,6;
2024-09-14;0;25,3;64,5;
2024-09-15;0;24,2;76;
2024-09-16;0;25;73,5;
2024-09-17;0;22,1;74,1;
2024-09-18;0;21,5;70,4;
2024-09-19;0;22,8;69,4;
2024-09-20;0;24,6;73,3;
2024-09-21;0;25,4;73,6;
2024-09-22;0;25,3;71;
2024-09-23;0;25,4;67,8;
2024-09-24;0;25,2;68,1;
2024-09-25;0;25,5;69;
2024-09-26;0;25,8;66,5;
2024-09-27;0;26,4;62,4;
2024-09-28;0;24,3;70,5;
2024-09-29;0;23,7;65,1;
2024-09-30;0;22,7;77,8;
2024-10-01;0;25,1;70,5;
2024-10-02;0;26,1;63,3;
2024-10-03;0;25,3;73,8;
2024-10-04;0;23,5;82,4;
2024-10-05;9,6;21,6;72,7;
2024-10-06;0;21;66,5;
2024-10-07;0;23,1;59,4;
2024-10-08;0;22,8;75,2;
2024-10-09;0;25,6;78,2;
2024-10-10;3,6;22,2;87,8;
2024-10-11;20,6;22,4;90,6;
2024-10-12;3;25;78,1;
2024-10-13;1,4;24,2;77,3;
2024-10-14;4,4;23,1;72,1;
2024-10-15;0;22,4;70;
2024-10-16;0;24,1;72,5;
2024-10-17;0;25,4;75,3;
2024-10-18;0;25,4;75,4;
2024-10-19;1,2;22,6;91,5;
2024-10-20;4,8;22,2;92;
2024-10-21;9,8;23,8;85,4;
2024-10-22;0;25,3;76,8;
2024-10-23;0;27,2;71,8;
2024-10-24;0;27,1;73,7;
2024-10-25;4,8;26,7;77,3;
2024-10-26;2;29,6;64,7;
2024-10-27;0;24;78;
2024-10-28;0;21,9;83,1;
2024-10-29;8,2;21,1;92,5;
2024-10-30;13,6;23,3;78,5;
2024-10-31;0;23,7;76,8;
2024-11-01;0;24;77,9;
2024-11-02;0;25;79,8;
2024-11-03;2,8;25,5;79,2;
2024-11-04;2;25,4;76,2;
2024-11-05;1;24,1;82,4;
2024-11-06;1;25,9;74,6;
2024-11-07;0;26;72,2;
2024-11-08;0;26,5;67,4;
2024-11-09;32,4;22,7;90,4;
2024-11-10;28,6;23,4;71,5;
2024-11-11;0;23,4;72,3;
2024-11-12;0;26,2;70,4;
2024-11-13;4,8;23,9;84;
2024-11-14;15,4;21,4;86,3;
2024-11-15;0;24,4;80,3;
2024-11-16;2;25,3;76,5;
2024-11-17;0;25;77,2;
2024-11-18;0;25,7;75,3;
2024-11-19;0;26,7;74,5;
2024-11-20;0;26,5;76,6;
2024-11-21;4;25;87,9;
2024-11-22;7,4;23,8;83,3;
2024-11-23;7;21,8;81,6;
2024-11-24;4,4;20,7;85,6;
2024-11-25;15,4;22,1;76,1;
2024-11-26;0;23,8;70,9;
2024-11-27;0;26;69,1;
2024-11-28;0;27,3;71,9;
2024-11-29;0;27,4;75,6;
2024-11-30;0;27;80,4;
2024-12-01;10,2;26,7;78,5;
2024-12-02;0;28;76,8;
2024-12-03;6;27;81,8;
2024-12-04;14,4;26;83,8;
2024-12-05;2;26,3;74,8;
2024-12-06;0;27,1;69,7;
2024-12-07;0;28,4;64,8;
2024-12-08;0;27,6;74,2;
2024-12-09;0;27,9;73,8;
2024-12-10;0;28,1;73;
2024-12-11;26;24;81,3;
2024-12-12;0;23,5;75,9;
2024-12-13;2,4;24,1;79,7;
2024-12-14;0;26,5;75,4;
2024-12-15;17,6;25;84,4;
2024-12-16;0;27,2;77,1;
2024-12-17;0;25,9;75,7;
2024-12-18;3,4;24,9;76,8;
2024-12-19;2;25,7;77;
2024-12-20;0;27,3;75,5;
2024-12-21;1,8;26,2;81,7;
2024-12-22;0;26,3;80,3;
2024-12-23;8,2;24,8;89,8;
2024-12-24;48;24,4;89,3;
2024-12-25;5,4;26,2;76,8;
2024-12-26;0;27,3;71,1;
2024-12-27;0;26,8;76,3;
2024-12-28;2,2;25,8;85,6;
2024-12-29;25,8;24,6;88,3;
2024-12-30;84,6;23,3;90,3;
2024-12-31;8,6;25,2;81,1;

