Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MEDIA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);
2024-04-09;0;24,3;85,3;
2024-04-10;0;24,8;85,8;
2024-04-11;0;24,8;87,5;
2024-04-12;1,6;24,6;85;
2024-04-13;,2;25,7;75,8;
2024-04-14;0;25,3;79,1;
2024-04-15;0;26,3;72;
2024-04-16;0;26,5;71,9;
2024-04-17;0;26,6;73,8;
2024-04-18;6,6;22,8;85,5;
2024-04-19;2;22;77,4;
2024-04-20;,2;21,7;79,8;
2024-04-21;0;21,6;79,5;
2024-04-22;0;23,2;73,8;
2024-04-23;0;24,4;81;
2024-04-24;0;24,5;77,7;
2024-04-25;0;25,2;80,9;
2024-04-26;0;24,4;79,3;
2024-04-27;0;26;69,1;
2024-04-28;0;25,5;77,3;
2024-04-29;0;25,1;81,3;
2024-04-30;0;26,3;77;
2024-05-01;0;25,8;81,6;
2024-05-02;0;26,5;76,7;
2024-05-03;0;25,1;81,7;
2024-05-04;0;26,1;78;
2024-05-05;0;25,2;75,7;
2024-05-06;0;26,9;70,7;
2024-05-07;0;26,5;69,2;
2024-05-08;0;26,1;71,8;
2024-05-09;0;25,7;73,4;
2024-05-10;0;24,2;79,9;
2024-05-11;0;24,1;82,8;
2024-05-12;0;25,9;71,9;
2024-05-13;0;26,7;63,7;
2024-05-14;0;24,4;78;
2024-05-15;7,2;22,1;94,1;
2024-05-16;6,8;22,9;89,8;
2024-05-17;0;25;80,8;
2024-05-18;,2;23,9;82,4;
2024-05-19;0;23,6;87,3;
2024-05-20;0;23,9;85;
2024-05-21;2,6;23,4;86,5;
2024-05-22;0;23;78,6;
2024-05-23;0;24,3;77,6;
2024-05-24;0;24,1;76,6;
2024-05-25;0;22,2;85,1;
2024-05-26;14,4;19,6;95,8;
2024-05-27;18,6;20,9;91,7;
2024-05-28;2,4;24,5;82,4;
2024-05-29;1,2;21,1;83,6;
2024-05-30;0;20,3;73,3;
2024-05-31;0;20,9;77,7;
2024-06-01;0;23,4;78,3;
2024-06-02;,2;20,7;82,4;
2024-06-03;0;21;85,1;
2024-06-04;,2;21,1;87,2;
2024-06-05;0;23,2;75,2;
2024-06-06;0;21;81,5;
2024-06-07;0;21,3;79,2;
2024-06-08;,2;20,6;78,8;
2024-06-09;0;21,2;76,3;
2024-06-10;0;20;78;
2024-06-11;,2;20,7;77,6;
2024-06-12;,2;20,3;77,8;
2024-06-13;0;21,3;76,7;
2024-06-14;,2;20,6;75,8;
2024-06-15;0;20,6;75,6;
2024-06-16;0;20,6;72,1;
2024-06-17;0;19,9;72,9;
2024-06-18;0;22,5;73,9;
2024-06-19;0;26,7;49,7;
2024-06-20;0;23,4;67,3;
2024-06-21;0;24,5;71,5;
2024-06-22;0;24,1;78,3;
2024-06-23;0;24,5;74,2;
2024-06-24;2;22,8;85,9;
2024-06-25;,2;23,2;77,8;
2024-06-26;,4;21,3;86;
2024-06-27;11,4;18;92,5;
2024-06-28;18,8;18,3;90,9;
2024-06-29;,2;19,8;88,7;
2024-06-30;,2;21,4;78,3;
2024-07-01;0;22;77,3;
2024-07-02;0;21,8;76,6;
2024-07-03;0;20,4;84,7;
2024-07-04;0;21;88,3;
2024-07-05;0;20,4;88,3;
2024-07-06;4,4;20,5;91,2;
2024-07-07;0;22,2;87,1;
2024-07-08;0;22,4;88,5;
2024-07-09;0;21,6;87,8;
2024-07-10;1;20,8;90,9;
2024-07-11;,2;20,9;89,1;
2024-07-12;0;19;89;
2024-07-13;0;20,4;87,2;
2024-07-14;0;18,9;87,3;
2024-07-15;,2;20,2;81,8;
2024-07-16;0;17,9;83,1;
2024-07-17;0;19,3;84,6;
2024-07-18;0;18,4;86,3;
2024-07-19;,2;19,6;83;
2024-07-20;0;19;84;
2024-07-21;0;20,4;78,5;
2024-07-22;0;19,8;74,6;
2024-07-23;0;19,5;79,1;
2024-07-24;0;21,2;75,5;
2024-07-25;0;22;75,3;
2024-07-26;0;20,9;80,2;
2024-07-27;21;18,8;92;
2024-07-28;,4;21,5;77,1;
2024-07-29;0;21,9;63,6;
2024-07-30;0;22,7;73,8;
2024-07-31;0;23,9;72,8;
2024-08-01;0;23,2;72,5;
2024-08-02;0;23;79,5;
2024-08-03;0;24,9;59,9;
2024-08-04;0;26,4;52,7;
2024-08-05;0;22,4;70,5;
2024-08-06;0;20,9;83;
2024-08-07;60,6;16,2;85,2;
2024-08-08;0;17,2;81,8;
2024-08-09;,2;null;61,4;
2024-08-10;null;null;null;
2024-08-11;null;null;null;
2024-08-12;null;null;null;
2024-08-13;null;null;null;
2024-08-14;,2;17,4;77,8;
2024-08-15;0;20,6;76,6;
2024-08-16;0;21,9;76,3;
2024-08-17;,2;21,4;81,5;
2024-08-18;,2;21,7;76,4;
2024-08-19;0;23,8;65,4;
2024-08-20;0;23;70;
2024-08-21;0;22,6;76,3;
2024-08-22;0;24;71,4;
2024-08-23;0;25,5;60,2;
2024-08-24;0;23,4;78,6;
2024-08-25;6,2;19,4;91,8;
2024-08-26;40,8;15,6;91,6;
2024-08-27;0;17,1;75,1;
2024-08-28;0;19,1;75,8;
2024-08-29;0;21,1;70,7;
2024-08-30;0;20,3;73,3;
2024-08-31;0;20;84,3;
2024-09-01;0;23,7;74,1;
2024-09-02;0;21,4;81;
2024-09-03;0;21,7;82,9;
2024-09-04;0;22,7;81,2;
2024-09-05;0;22,6;81,9;
2024-09-06;0;23,1;81,3;
2024-09-07;0;23,7;82,9;
2024-09-08;0;24,7;73,3;
2024-09-09;0;25,7;67,6;
2024-09-10;0;26,1;63,8;
2024-09-11;0;25,5;64;
2024-09-12;0;25,1;66,8;
2024-09-13;0;26,5;59,7;
2024-09-14;0;25,2;63,8;
2024-09-15;0;23,5;77,6;
2024-09-16;0;22,8;82,3;
2024-09-17;4,8;20,3;87,9;
2024-09-18;1,2;20,8;75,9;
2024-09-19;,2;23,3;67,3;
2024-09-20;0;25,3;69,1;
2024-09-21;0;25,7;73,8;
2024-09-22;,4;24,8;78,3;
2024-09-23;0;25;73,8;
2024-09-24;0;26,7;61,6;
2024-09-25;0;27,2;61,8;
2024-09-26;0;27,4;62,3;
2024-09-27;0;24;79,2;
2024-09-28;2,2;21,6;86,8;
2024-09-29;2,2;22,1;77,1;
2024-09-30;,2;24,5;66;
2024-10-01;0;28,3;55,1;
2024-10-02;0;26;64,4;
2024-10-03;0;24,9;68,8;
2024-10-04;66,4;21,2;90,7;
2024-10-05;41,4;21,2;76,6;
2024-10-06;0;20;71,4;
2024-10-07;0;20,8;73,4;
2024-10-08;0;22,3;73;
2024-10-09;0;22,5;73,4;
2024-10-10;3,4;22;76,3;
2024-10-11;0;24,5;75,7;
2024-10-12;0;26,5;69;
2024-10-13;0;23,6;77;
2024-10-14;0;22,4;70,8;
2024-10-15;0;22,1;70,4;
2024-10-16;0;24,7;63,3;
2024-10-17;0;23;77,6;
2024-10-18;0;22,7;83,4;
2024-10-19;1,6;21,2;89,2;
2024-10-20;46,8;21,1;90,9;
2024-10-21;8,4;23,6;79,3;
2024-10-22;,2;26,6;66,6;
2024-10-23;0;26,2;74;
2024-10-24;0;25,7;77,5;
2024-10-25;7,8;28,5;60,3;
2024-10-26;0;27,5;72,6;
2024-10-27;19,6;22,7;84,2;
2024-10-28;0;20,9;90;
2024-10-29;16,2;22,3;82,2;
2024-10-30;0;23;79;
2024-10-31;0;22,4;82,5;
2024-11-01;0;23,4;78,3;
2024-11-02;0;25,6;70,8;
2024-11-03;0;26;69,1;
2024-11-04;0;25,7;70,5;
2024-11-05;0;25,8;66,8;
2024-11-06;0;27;63,8;
2024-11-07;0;27,9;60,7;
2024-11-08;0;25,2;73,8;
2024-11-09;22,4;22,2;79,5;
2024-11-10;,6;22;72,8;
2024-11-11;0;24,3;62,3;
2024-11-12;0;26,8;64;
2024-11-13;33,8;20,9;88,6;
2024-11-14;7,2;21,7;79,2;
2024-11-15;6,4;24;81,4;
2024-11-16;10,6;23,2;85,5;
2024-11-17;1,2;24,4;73,8;
2024-11-18;0;25,7;74,6;
2024-11-19;0;24,7;81,1;
2024-11-20;0;25,3;81,9;
2024-11-21;,4;null;84,2;
2024-11-22;null;null;88,7;
2024-11-23;null;null;86,9;
2024-11-24;null;21,7;77,3;
2024-11-25;0;27,3;54;
2024-11-26;null;null;60,4;
2024-11-27;null;null;58,6;
2024-11-28;,8;28,4;69,9;
2024-11-29;null;null;67,2;
2024-11-30;null;null;81,1;
2024-12-01;null;null;89,3;
2024-12-02;null;null;80,3;
2024-12-03;null;null;63,3;
2024-12-04;null;null;68,8;
2024-12-05;null;null;77,6;
2024-12-06;null;null;73,7;
2024-12-07;null;null;72,2;
2024-12-08;null;null;72,7;
2024-12-09;null;null;66,4;
2024-12-10;null;null;62,1;
2024-12-11;null;null;53,8;
2024-12-12;null;null;62,8;
2024-12-13;null;null;73,4;
2024-12-14;null;null;74,5;
2024-12-15;null;null;61,5;
2024-12-16;null;null;76,8;
2024-12-17;null;null;86,2;
2024-12-18;null;null;82,5;
2024-12-19;null;null;65,8;
2024-12-20;null;null;64,5;
2024-12-21;null;null;68,3;
2024-12-22;null;null;71,2;
2024-12-23;null;null;76,4;
2024-12-24;null;null;70,6;
2024-12-25;null;null;69,3;
2024-12-26;null;null;61,3;
2024-12-27;null;null;66,2;
2024-12-28;null;null;56;
2024-12-29;null;null;null;
2024-12-30;null;null;65,1;
2024-12-31;null;null;65,1;

